# WV(Ang)	Flux_Pri	Flux_Sec
5236.28926505	0.99925947	0.72821035
5236.31892536	1.00392361	0.71757098
5236.34858584	1.00628709	0.68159499
5236.37824648	1.01299921	0.69867664
5236.40778672	0.99705363	0.68294571
5236.43744770	1.00322214	0.66241617
5236.46710885	0.99078062	0.67461745
5236.49664959	0.99146908	0.66465974
5236.52631107	1.00933430	0.69280511
5236.55597272	1.00467343	0.66268866
5236.58563454	0.99138131	0.66770913
5236.61517595	0.99847803	0.69012916
5236.64483810	1.01434773	0.71719703
5236.67450043	1.01551575	0.70809124
5236.70416292	1.03331989	0.64710432
5236.73370499	1.03985872	0.65823804
5236.76336782	1.03777972	0.63278475
5236.79303081	1.01806598	0.62091863
5236.82269397	1.03329551	0.65173786
5236.85223672	1.04554183	0.63091982
5236.88190022	0.99111937	0.64700290
5236.91156388	0.99023383	0.63296274
5236.94110713	1.00489482	0.65105894
5236.97077113	1.01500349	0.67944664
5237.00043530	1.02827196	0.71983419
5237.03009964	1.04032253	0.69344150
5237.05964355	1.02241790	0.68495716
5237.08930822	1.02294079	0.70114792
5237.11897306	1.02455076	0.72297801
5237.14863807	1.02309619	0.71102285
5237.17818266	1.02699797	0.71693548
5237.20784800	1.01872288	0.77824461
5237.23751351	1.02998154	0.77964810
5237.26717919	1.02817580	0.78524056
5237.29672444	1.04450592	0.77748324
5237.32639046	1.02234076	0.75077876
5237.35605664	1.02573798	0.77428608
5237.38572299	1.03622319	0.74919741
5237.41526891	1.03535380	0.77013397
5237.44493560	1.05250360	0.75467552
5237.47460245	1.04701222	0.73086332
5237.50414888	1.05339422	0.82101774
5237.53381607	1.03333697	0.76984369
5237.56348343	1.01529258	0.72536739
5237.59315095	1.02237303	0.73772010
5237.62269804	1.02695677	0.70935273
5237.65236591	1.01558929	0.71639144
5237.68203393	1.01418346	0.72465466
5237.71170213	1.02071761	0.70909964
5237.74124989	1.03127407	0.72158748
5237.77091843	1.03088923	0.73633694
5237.80058713	1.01768465	0.75952941
5237.83025599	1.02913465	0.73216923
5237.85980443	0.99026263	0.75110135
5237.88947363	0.96909599	0.76790932
5237.91914300	0.99967314	0.75225649
5237.94881254	1.01290599	0.74409131
5237.97836164	1.02937696	0.70937282
5238.00803152	1.02074424	0.68330230
5238.03770156	1.03031117	0.69696174
5238.06725116	1.02225887	0.67971886
5238.09692154	1.03262330	0.69082868
5238.12659209	1.04218144	0.73570328
5238.15626280	1.02118130	0.74267035
5238.18581307	1.01002914	0.72837100
5238.21548412	1.04239051	0.73737765
5238.24515534	1.01895608	0.70169038
5238.27482673	1.00639243	0.70958934
5238.30437767	1.00975836	0.73064708
5238.33404939	0.96341197	0.71027402
5238.36372128	0.95874954	0.70818662
5238.39339334	0.93692503	0.69146716
5238.42294495	0.93515308	0.65458444
5238.45261734	0.92252023	0.68155123
5238.48228990	0.94840816	0.68951986
5238.51184201	0.94250551	0.70680840
5238.54151491	0.95577893	0.72980873
5238.57118797	0.95067599	0.75812834
5238.60086121	0.96312817	0.74506049
5238.63041398	0.97087257	0.74386623
5238.66008755	0.97017753	0.76502865
5238.68976129	0.97979305	0.79989051
5238.71943520	0.99063819	0.77711560
5238.74898864	1.01203632	0.79469164
5238.77866288	1.03035536	0.82027354
5238.80833729	1.03451382	0.79664048
5238.83801187	1.03902045	0.80193128
5238.86756599	1.04854253	0.81744164
5238.89724090	1.07228794	0.76381706
5238.92691598	1.06639551	0.77087464
5238.95659123	1.03791380	0.76830518
5238.98614601	1.07065680	0.74989931
5239.01582160	1.06366996	0.77382069
5239.04549735	1.06244965	0.77147817
5239.07505263	1.05861551	0.75175264
5239.10472872	1.05286285	0.78383936
5239.13440498	1.06620556	0.77590677
5239.16408140	1.07351482	0.76122842
5239.19363736	1.08720911	0.76306556
5239.22331412	1.06692098	0.80518835
5239.25299104	1.07777411	0.83574953
5239.28266814	1.05992414	0.80870934
5239.31222476	1.08279912	0.80655514
5239.34190219	1.08276219	0.89312791
5239.37157979	1.08622348	0.89101166
5239.40125756	1.06081025	0.82738823
5239.43081485	1.08949457	0.85874435
5239.46049296	1.10726471	0.87411755
5239.49017123	1.05214429	0.87025731
5239.51984967	1.08303281	0.84192165
5239.54940763	1.06400665	0.86247014
5239.57908640	1.05400494	0.86168369
5239.60876535	1.07588214	0.83238321
5239.63832381	1.06900297	0.85661783
5239.66800309	1.07291690	0.86718887
5239.69768253	1.07648294	0.84137444
5239.72736215	1.06987933	0.84459548
5239.75692128	1.09603691	0.84664426
5239.78660123	1.08797493	0.83501348
5239.81628135	1.08194303	0.84756145
5239.84596164	1.07838725	0.81882835
5239.87552144	1.07935753	0.81913004
5239.90520206	1.13514355	0.78079793
5239.93488285	1.12648946	0.83542355
5239.96456381	1.10407527	0.80162032
5239.99412428	1.08989775	0.82308058
5240.02380557	1.10314955	0.83974391
5240.05348703	1.09031077	0.81242632
5240.08304801	1.07485545	0.81479168
5240.11272980	1.09836623	0.82226246
5240.14241177	1.11069854	0.82475288
5240.17209390	1.09294301	0.77854977
5240.20165554	1.08973609	0.86075106
5240.23133801	1.10093370	0.85019446
5240.26102065	1.08179170	0.84808923
5240.29070346	1.10529323	0.81140654
5240.32026577	1.10779640	0.78952296
5240.34994891	1.07551486	0.79231613
5240.37963222	1.08325166	0.78906266
5240.40931570	1.10450358	0.79673305
5240.43887868	1.08659264	0.76858139
5240.46856249	1.09904435	0.76570800
5240.49824647	1.10915065	0.78609569
5240.52793062	1.10699265	0.84010061
5240.55749427	1.08292160	0.82336491
5240.58717875	1.09919748	0.85089853
5240.61686341	1.11024900	0.83648303
5240.64642756	1.12699578	0.81606364
5240.67611254	1.12474788	0.82161644
5240.70579770	1.12689944	0.81265850
5240.73548303	1.13157350	0.78277499
5240.76504785	1.10690568	0.82557036
5240.79473351	1.12388617	0.80969156
5240.82441933	1.10164441	0.78588729
5240.85410533	1.11586035	0.83766528
5240.88367082	1.11530720	0.84773638
5240.91335715	1.09626757	0.86476898
5240.94304365	1.09885137	0.84915025
5240.97273032	1.07934767	0.80018383
5241.00229648	1.08735728	0.80148596
5241.03198349	1.10207691	0.83404828
5241.06167066	1.05118037	0.84282527
5241.09135800	1.05477264	0.83004382
5241.12092483	1.06654455	0.86425065
5241.15061250	1.09111893	0.87764305
5241.18030035	1.06524877	0.87873356
5241.20986768	1.07562443	0.85081292
5241.23955586	1.12028494	0.84651002
5241.26924420	1.10747566	0.85164094
5241.29893272	1.10702179	0.87639441
5241.32850072	1.13379803	0.88007566
5241.35818957	1.14516150	0.88182430
5241.38787859	1.11061219	0.92392806
5241.41756778	1.15001194	0.88521058
5241.44713645	1.17340505	0.87745127
5241.47682597	1.14159781	0.90578495
5241.50651566	1.14217660	0.87670620
5241.53620552	1.14782230	0.89082946
5241.56577486	1.16990332	0.91227916
5241.59546506	1.17309312	0.87990101
5241.62515542	1.14427286	0.86617089
5241.65472526	1.14334759	0.88858586
5241.68441596	1.15918895	0.89729063
5241.71410683	1.14742098	0.88917774
5241.74379786	1.14807122	0.84820086
5241.77336837	1.14469288	0.87356491
5241.80305975	1.13781088	0.89978660
5241.83275129	1.11230410	0.88711315
5241.86244299	1.10506410	0.84718638
5241.89201417	1.13556131	0.83701969
5241.92170622	1.15620002	0.87961950
5241.95139843	1.13548910	0.83858862
5241.98109081	1.15260484	0.81955230
5242.01066265	1.12331690	0.84353190
5242.04035537	1.13177356	0.84456950
5242.07004825	1.17063751	0.84240734
5242.09974131	1.17665128	0.83697939
5242.12931382	1.17769269	0.85756997
5242.15900721	1.16703507	0.87638372
5242.18870077	1.17545961	0.88157310
5242.21827379	1.16646035	0.90641331
5242.24796768	1.13816650	0.91040726
5242.27766174	1.13560016	0.85195098
5242.30735597	1.13033076	0.87947697
5242.33692965	1.11593141	0.87633551
5242.36662422	1.12596999	0.88745404
5242.39631895	1.14073874	0.86164060
5242.42601385	1.14739217	0.86291243
5242.45558821	1.14059778	0.85941512
5242.48528344	1.12743145	0.87397870
5242.51497885	1.13864965	0.88471391
5242.54467442	1.13343034	0.93990386
5242.57424945	1.15134118	0.93569490
5242.60394536	1.14854099	0.90502960
5242.63364143	1.15167499	0.90887758
5242.66333768	1.14934063	0.94817634
5242.69291337	1.13341417	0.93822422
5242.72260995	1.13087028	0.97202137
5242.75230670	1.15513688	0.93328876
5242.78188290	1.15432048	0.92816512
5242.81157999	1.11430787	0.90177326
5242.84127724	1.14424851	0.88144470
5242.87097466	1.15674754	0.92750548
5242.90055153	1.13879377	0.88404620
5242.93024928	1.11856983	0.91782411
5242.95994721	1.12908879	0.95364775
5242.98964530	1.12089059	0.93219471
5243.01922284	1.11854156	0.91365178
5243.04892127	1.11231568	0.96856404
5243.07861986	1.08757634	0.94808170
5243.10831863	1.09955127	0.94251562
5243.13789683	1.08721492	0.94511270
5243.16759594	1.07690806	0.96187632
5243.19729521	1.09816184	0.97471252
5243.22699464	1.11308718	0.93488058
5243.25657352	1.11464496	0.92548441
5243.28627329	1.08728028	0.90679131
5243.31597323	1.08037188	0.88718902
5243.34555261	1.07897423	0.88106057
5243.37525289	1.08574491	0.88253911
5243.40495333	1.09326491	0.88852135
5243.43465395	1.08463153	0.91227044
5243.46423399	1.04903975	0.85787593
5243.49393494	1.04970135	0.82741078
5243.52363606	1.04723190	0.83048017
5243.55333735	1.06693151	0.86861530
5243.58291806	1.03283440	0.87400740
5243.61261969	1.00799627	0.85157985
5243.64232148	1.02605851	0.82293567
5243.67202344	1.00919388	0.81460205
5243.70160482	1.00008815	0.81072329
5243.73130712	0.99817962	0.83290239
5243.76100958	1.00542468	0.85548644
5243.79059147	1.02565777	0.86591062
5243.82029426	1.03354819	0.86335606
5243.84999723	0.99843490	0.83526142
5243.87970037	1.01529333	0.84089582
5243.90928292	1.03282457	0.84885252
5243.93898639	1.00471794	0.86351110
5243.96869003	1.02647228	0.83571320
5243.99839384	1.04613672	0.84139983
5244.02797707	1.04262665	0.89488174
5244.05768121	1.04058078	0.85711407
5244.08738552	1.03283571	0.88017257
5244.11709000	1.04069049	0.85138245
5244.14667390	1.02875567	0.82402973
5244.17637871	1.03753756	0.85913490
5244.20608370	1.03522281	0.83046875
5244.23578885	1.03717623	0.82391929
5244.26537341	1.03889500	0.83434361
5244.29507890	1.05916917	0.82665868
5244.32478456	1.06854022	0.87342649
5244.35436963	1.06533996	0.85644433
5244.38407562	1.06500695	0.83464755
5244.41378178	1.05996300	0.83578019
5244.44348811	1.09621598	0.87870798
5244.47307384	1.12386544	0.85952681
5244.50278051	1.08298286	0.87968680
5244.53248734	1.05730510	0.87192389
5244.56219434	1.06947281	0.88738782
5244.59178075	1.06458483	0.84898298
5244.62148809	1.06215469	0.81230860
5244.65119559	1.08504556	0.87635829
5244.68090326	1.10939040	0.83112141
5244.71049034	1.10583927	0.81327050
5244.74019835	1.07989951	0.80599543
5244.76990653	1.11030593	0.78820327
5244.79961487	1.08253960	0.84405421
5244.82920262	1.09947669	0.87015937
5244.85891130	1.08539443	0.79604286
5244.88862015	1.06217922	0.79159645
5244.91820840	1.10250471	0.78019645
5244.94791759	1.10761482	0.78398987
5244.97762694	1.07928075	0.81744713
5245.00733646	1.05965382	0.75974588
5245.03692538	1.08133996	0.76639525
5245.06663524	1.08867093	0.77359744
5245.09634526	1.08581285	0.75103900
5245.12605546	1.09826256	0.80139860
5245.15564505	1.08674890	0.77717207
5245.18535558	1.06778852	0.78198153
5245.21506628	1.06065391	0.80954409
5245.24477714	1.07446643	0.78608358
5245.27436740	1.06006857	0.77743465
5245.30407861	1.05924957	0.79111404
5245.33378998	1.05065973	0.74806759
5245.36338074	1.00061411	0.75622185
5245.39309244	1.01150159	0.77782823
5245.42280432	1.03357417	0.70562687
5245.45251636	1.01769137	0.70041845
5245.48210779	1.00877220	0.72509498
5245.51182017	1.03438218	0.70108072
5245.54153272	1.00620721	0.72226853
5245.57124544	1.03815333	0.69990909
5245.60083754	1.05863415	0.72620564
5245.63055059	1.06017101	0.70428966
5245.66026381	1.02682961	0.69487910
5245.68997720	1.02139580	0.71239744
5245.71956997	1.01472590	0.73532375
5245.74928369	1.00181133	0.71637841
5245.77899759	1.02024302	0.69850106
5245.80871165	1.03949792	0.70539665
5245.83830509	1.02899760	0.71014970
5245.86801949	1.03242863	0.71332435
5245.89773405	1.00289030	0.76027804
5245.92732799	1.02263655	0.74295354
5245.95704289	1.03413921	0.73835348
5245.98675796	1.01359792	0.75776652
5246.01647320	1.04050442	0.75595033
5246.04606781	1.03818157	0.77263484
5246.07578339	1.01527419	0.79612029
5246.10549913	1.01337380	0.74457887
5246.13521504	1.04170560	0.77498354
5246.16481032	1.05892521	0.78357018
5246.19452657	1.06729668	0.78328692
5246.22424299	1.05361580	0.75481401
5246.25395957	1.06418246	0.78888977
5246.28355552	1.06405908	0.80548318
5246.31327244	1.06064484	0.75152001
5246.34298953	1.04753911	0.78172077
5246.37270678	1.06102968	0.79726012
5246.40230340	1.06809359	0.78734640
5246.43202100	1.06781026	0.76925549
5246.46173876	1.06046922	0.73802937
5246.49133588	1.06103365	0.80182683
5246.52105398	1.09352277	0.75748319
5246.55077224	1.10043997	0.77354119
5246.58049067	1.07975484	0.81420693
5246.61008847	1.07589833	0.81024750
5246.63980724	1.06704081	0.73904506
5246.66952617	1.08421777	0.71167885
5246.69924528	1.07831035	0.74341861
5246.72884374	1.05690398	0.70351239
5246.75856319	1.05795747	0.70166783
5246.78828280	1.06398635	0.70685727
5246.81800257	1.08172781	0.69493194
5246.84760171	1.05575941	0.63657698
5246.87732182	1.04804119	0.62220954
5246.90704210	1.06226027	0.65104891
5246.93664174	1.05516286	0.69145250
5246.96636236	1.06979538	0.64476124
5246.99608315	1.07721604	0.63968227
5247.02580410	1.09361307	0.67226181
5247.05540441	1.07697752	0.63271092
5247.08512570	1.01701036	0.69227973
5247.11484716	1.00414324	0.68245124
5247.14456879	1.00705413	0.68004097
5247.17416976	1.00697860	0.67265926
5247.20389173	0.98650808	0.70601419
5247.23361386	0.95850141	0.71398081
5247.26333616	0.92292913	0.70993364
5247.29293781	0.97527825	0.74878297
5247.32266044	0.95925859	0.72167694
5247.35238325	0.94693854	0.72513217
5247.38210622	0.99435985	0.69041315
5247.41170854	0.98665784	0.76016521
5247.44143185	0.96525541	0.74451523
5247.47115532	0.97534201	0.66490835
5247.50075814	1.01238966	0.65107960
5247.53048196	1.00764064	0.64010855
5247.56020594	0.98166458	0.60142260
5247.58993009	1.00097748	0.62882028
5247.61953358	1.01715568	0.65043221
5247.64925807	1.01551250	0.64707573
5247.67898272	1.01140243	0.65062167
5247.70870754	1.01139573	0.69440686
5247.73831170	1.02397403	0.69562794
5247.76803686	1.02953353	0.67601096
5247.79776219	1.03084754	0.66703943
5247.82748769	1.04371464	0.71336187
5247.85709252	1.03669827	0.69046932
5247.88681835	1.03812352	0.70613324
5247.91654435	1.03815382	0.71403401
5247.94627052	1.03343482	0.71177413
5247.97587602	1.04558217	0.67609823
5248.00560252	1.05817037	0.68736984
5248.03532920	1.07090598	0.67006874
5248.06493520	1.05604967	0.67215176
